user,item,rating
69186,64193,5.0
69186,165991,9.0
69187,28755,7.0
69188,171557,8.0
69189,33457,1.0
69190,2016,8.0
69191,152603,6.0
69192,30396,6.0
69193,106285,7.0
69194,26207,8.0
69195,200,10.0
69195,202,10.0
69195,25722,10.0
69195,27133,10.0
69195,40605,10.0
69195,97703,10.0
69195,171558,9.0
69195,171559,9.0
69195,171560,10.0
69195,171561,10.0
69195,171562,10.0
69196,59402,7.0
69197,28876,10.0
69197,54154,7.0
69198,32718,8.0
69199,114054,9.0
69199,124769,6.0
69200,171654,10.0
69201,61138,10.0
69202,590,8.0
69203,37329,7.0
69204,44583,8.0
69205,47,7.0
69205,97,9.0
69205,116,8.0
69205,133,7.0
69205,155,8.0
69205,158,7.0
69205,205,7.0
69205,261,6.0
69205,289,10.0
69205,690,8.0
69205,851,9.0
69205,920,8.0
69205,1020,8.0
69205,1942,7.0
69205,2192,6.0
69205,4107,6.0
69205,7638,7.0
69205,8556,7.0
69205,8750,7.0
69205,11987,6.0
69205,13601,7.0
69205,14801,1.0
69205,16771,5.0
69205,17477,7.0
69205,17575,7.0
69205,22755,7.0
69205,25853,5.0
69205,25871,10.0
69205,25931,8.0
69205,25945,5.0
69205,26006,9.0
69205,26056,5.0
69205,26163,8.0
69205,26176,4.0
69205,26207,8.0
69205,26257,8.0
69205,26370,7.0
69205,26534,5.0
69205,26566,9.0
69205,26626,10.0
69205,26712,10.0
69205,26716,7.0
69205,26857,8.0
69205,26895,8.0
69205,26929,8.0
69205,26964,9.0
69205,27291,6.0
69205,27366,8.0
69205,27367,9.0
69205,27744,8.0
69205,27745,8.0
69205,28385,8.0
69205,28660,9.0
69205,28732,6.0
69205,28755,7.0
69205,28802,5.0
69205,29573,6.0
69205,29787,10.0
69205,29906,9.0
69205,30290,8.0
69205,30308,7.0
69205,30309,5.0
69205,30410,5.0
69205,31558,2.0
69205,31614,7.0
69205,32187,8.0
69205,32352,8.0
69205,32735,9.0
69205,33346,9.0
69205,33495,10.0
69205,34424,8.0
69205,34865,5.0
69205,35018,5.0
69205,35021,9.0
69205,35363,9.0
69205,35713,7.0
69205,35715,7.0
69205,35719,7.0
69205,38393,9.0
69205,38804,7.0
69205,38873,9.0
69205,39085,6.0
69205,39091,10.0
69205,40003,9.0
69205,40247,8.0
69205,41057,10.0
69205,46509,7.0
69205,53196,8.0
69205,53213,7.0
69205,53441,8.0
69205,53626,6.0
69205,57761,4.0
69205,58542,2.0
69205,63249,8.0
69205,65386,5.0
69205,67587,8.0
69205,69036,9.0
69205,69328,7.0
69205,70686,8.0
69205,74398,6.0
69205,74439,6.0
69205,79497,9.0
69205,79961,7.0
69205,84573,7.0
69205,85569,7.0
69205,88980,8.0
69205,99308,8.0
69205,103275,7.0
69205,108553,8.0
69205,109880,6.0
69205,118523,7.0
69205,119909,5.0
69205,122356,6.0
69205,127089,9.0
69205,128587,4.0
69205,134918,4.0
69205,149520,5.0
69205,150572,7.0
69205,158595,8.0
69205,164082,6.0
69205,171655,8.0
69205,171656,7.0
69205,171657,5.0
69205,171658,6.0
69205,171659,4.0
69205,171660,7.0
69205,171661,7.0
69205,171662,5.0
69205,171663,6.0
69205,171664,10.0
69205,171665,7.0
69205,171666,7.0
69205,171667,7.0
69205,171668,6.0
69205,171669,5.0
69205,171670,8.0
69205,171671,10.0
69205,171672,10.0
69205,171673,10.0
69205,171674,3.0
69205,171675,8.0
69205,171676,7.0
69205,171677,7.0
69205,171678,5.0
69205,171679,6.0
69206,97,10.0
69206,146,7.0
69206,1213,6.0
69206,2478,5.0
69206,2479,7.0
69206,2804,5.0
69206,5796,6.0
69206,5803,7.0
69206,6515,6.0
69206,7555,5.0
69206,8004,5.0
69206,8887,6.0
69206,10700,10.0
69206,14555,8.0
69206,17416,6.0
69206,19716,6.0
69206,20785,7.0
69206,27150,5.0
69206,27903,5.0
69206,27956,10.0
69206,28347,10.0
69206,28476,5.0
69206,28802,6.0
69206,30667,10.0
69206,31458,5.0
69206,32823,6.0
69206,33905,5.0
69206,34321,6.0
69206,34714,6.0
69206,35289,6.0
69206,35304,10.0
69206,36549,6.0
69206,36829,10.0
69206,38391,10.0
69206,39332,5.0
69206,39447,8.0
69206,39755,5.0
69206,40018,5.0
69206,40118,8.0
69206,44723,10.0
69206,45341,5.0
69206,46925,6.0
69206,49938,5.0
69206,56191,8.0
69206,56196,7.0
69206,56212,6.0
69206,56223,7.0
69206,61848,7.0
69206,64680,6.0
69206,64750,5.0
69206,66890,5.0
69206,72188,6.0
69206,72254,5.0
69206,74010,5.0
69206,77553,6.0
69206,79801,5.0
69206,82600,5.0
69206,84135,5.0
69206,87215,7.0
69206,91237,6.0
69206,93271,10.0
69206,98517,5.0
69206,98770,5.0
69206,109062,6.0
69206,112735,6.0
69206,118534,7.0
69206,123233,5.0
69206,127723,5.0
69206,129922,5.0
69206,131149,6.0
69206,131983,10.0
69206,134800,6.0
69206,138399,5.0
69206,146116,5.0
69206,152555,6.0
69206,155893,10.0
69206,157222,5.0
69206,163680,5.0
69206,164443,6.0
69206,169471,8.0
69206,170546,6.0
69206,170557,8.0
69206,171680,7.0
69206,171681,5.0
69206,171682,6.0
69206,171683,5.0
69206,171684,6.0
69206,171685,5.0
69206,171686,5.0
69206,171687,6.0
69206,171688,5.0
69206,171689,7.0
69206,171690,5.0
69206,171691,5.0
69206,171692,7.0
69206,171693,5.0
69206,171694,10.0
69206,171695,5.0
69206,171696,8.0
69206,171697,5.0
69206,171698,7.0
69206,171699,6.0
69206,171700,6.0
69206,171701,5.0
69206,171702,6.0
69206,171703,7.0
69206,171704,6.0
69206,171705,6.0
69206,171706,5.0
69206,171707,5.0
69207,712,10.0
69208,25722,10.0
69209,31554,8.0
69210,226,9.0
69211,9616,8.0
69211,86651,9.0
69212,289,9.0
69213,171710,9.0
69213,171711,10.0
69213,171712,7.0
69213,171713,5.0
69214,171714,9.0
69215,49282,8.0
69215,137862,8.0
69215,171715,9.0
69216,61,9.0
69217,29906,5.0
69218,28804,5.0
69219,2083,7.0
69219,2571,5.0
69219,7642,8.0
69219,16961,9.0
69219,26488,7.0
69219,32593,8.0
69219,34375,8.0
69219,48235,8.0
69219,49768,5.0
69219,83783,5.0
69219,103931,5.0
69219,171716,8.0
69219,171717,3.0
69220,104901,5.0
69220,171718,5.0
69221,43259,9.0
69222,27208,6.0
69223,34058,8.0
69223,103777,9.0
69224,62971,8.0
69225,31742,8.0
69226,135132,8.0
69227,31687,9.0
69228,28817,7.0
69228,36966,9.0
69228,39593,6.0
69228,158823,8.0
69229,142112,6.0
69230,94682,5.0
69230,171720,6.0
69231,28639,7.0
69232,171721,7.0
69232,171722,8.0
69232,171723,4.0
69232,171724,6.0
69233,19449,4.0
69233,27340,8.0
69233,29399,6.0
69233,30495,6.0
69233,32873,10.0
69233,34605,10.0
69233,35479,7.0
69233,38189,5.0
69233,171725,2.0
69233,171726,5.0
69233,171727,6.0
69234,77566,10.0
69235,35181,10.0
69236,27384,8.0
69236,53863,8.0
69236,56340,8.0
69236,61197,5.0
69236,71760,8.0
69236,171732,5.0
69237,29960,8.0
69237,69263,1.0
69238,171736,10.0
69239,27734,10.0
69239,29244,5.0
69239,36966,8.0
69239,48040,5.0
69240,26588,10.0
69240,34318,6.0
69241,171737,5.0
69242,50191,8.0
69243,171743,7.0
69244,1959,10.0
69244,44041,10.0
69245,27150,7.0
69245,29503,9.0
69245,102917,5.0
69246,171744,10.0
69247,18346,8.0
69247,26690,9.0
69248,26064,8.0
69249,27408,8.0
69249,33224,9.0
69249,33904,7.0
69249,45199,9.0
69250,171745,8.0
69251,147049,10.0
69251,171746,10.0
69252,171757,5.0
69253,30519,10.0
69254,171758,9.0
69255,87,7.0
69255,80040,9.0
69256,139451,3.0
69256,171759,3.0
69256,171760,10.0
69256,171761,6.0
69256,171762,5.0
69257,14870,9.0
69258,171763,8.0
69259,29081,6.0
69259,171764,5.0
69260,171765,8.0
69261,1653,10.0
69261,4495,10.0
69261,5582,10.0
69261,5583,10.0
69261,25367,8.0
69261,27734,7.0
69261,28204,9.0
69261,38497,10.0
69261,38704,8.0
69261,42615,10.0
69261,47102,7.0
69261,47249,8.0
69261,158670,9.0
69261,171766,7.0
69262,32581,8.0
69262,45970,9.0
69263,30173,10.0
69264,26929,10.0
69264,28025,8.0
69265,1311,7.0
69266,171767,10.0
69267,171768,4.0
69268,170623,7.0
69269,171769,5.0
69270,43969,5.0
69271,260,6.0
69272,25118,7.0
69272,76900,7.0
69273,80907,7.0
69273,171770,8.0
69274,31387,3.0
69274,51645,7.0
69274,96261,7.0
69274,171771,7.0
69274,171772,10.0
69275,171773,3.0
69276,801,8.0
69277,313,9.0
69277,1811,3.0
69277,1833,5.0
69277,3086,8.0
69277,31997,8.0
69277,55546,8.0
69277,58445,8.0
69277,58613,3.0
69277,68311,7.0
69277,103543,8.0
69277,117176,8.0
69277,171774,8.0
69277,171775,7.0
69277,171776,5.0
69278,36322,7.0
69279,34000,8.0
69280,28811,8.0
69281,124652,7.0
69282,80959,8.0
69282,171777,10.0
69283,33457,10.0
69284,171778,8.0
69285,3281,10.0
69286,166836,5.0
69287,32830,8.0
69287,77137,8.0
69287,95479,8.0
69287,171779,4.0
69288,31373,7.0
69289,494,5.0
69289,4291,7.0
69289,16721,8.0
69289,18488,5.0
69289,24003,6.0
69289,27385,7.0
69289,27745,5.0
69289,40798,5.0
69289,56672,9.0
69289,155535,5.0
69289,171780,7.0
69289,171781,9.0
69289,171782,9.0
69289,171783,8.0
69289,171784,5.0
69289,171785,5.0
69289,171786,7.0
69289,171787,7.0
69289,171788,4.0
69289,171789,9.0
69289,171790,5.0
69289,171791,5.0
69289,171792,5.0
69290,26875,7.0
69291,171793,9.0
69291,171794,2.0
69292,10485,7.0
69293,22426,8.0
69293,171795,10.0
69294,171796,7.0
69295,171804,7.0
69296,107982,7.0
69297,171805,6.0
69297,171806,7.0
69298,29572,10.0
69298,32352,9.0
69299,58601,8.0
69299,74461,8.0
69300,171807,5.0
69301,46585,6.0
69302,26067,9.0
69303,1447,9.0
69303,5897,7.0
69303,8103,9.0
69303,26767,7.0
69303,27161,10.0
69304,171808,8.0
69305,59316,8.0
69306,25871,10.0
69307,30410,10.0
69307,171809,10.0
69307,171810,9.0
69307,171811,8.0
69307,171812,8.0
69308,66542,7.0
69308,107351,5.0
69308,171813,5.0
69309,171814,5.0
69310,171815,8.0
69311,41691,7.0
69311,171816,3.0
69311,171817,4.0
69312,25980,7.0
69312,171818,7.0
69312,171819,5.0
69313,171820,7.0
69314,171821,5.0
69315,95551,7.0
69316,27277,6.0
69317,171822,6.0
69318,67297,7.0
69319,171823,8.0
69320,29741,8.0
69321,57448,6.0
69322,1887,9.0
69322,14888,10.0
69322,18334,9.0
69322,41259,7.0
69323,131513,8.0
69324,29506,9.0
69325,49945,8.0
69326,28098,5.0
69326,84666,8.0
69327,33596,8.0
69327,92574,10.0
69327,171824,9.0
69327,171825,5.0
69327,171826,5.0
69327,171827,5.0
69327,171828,10.0
69327,171829,2.0
69328,814,8.0
69328,23194,6.0
69328,38537,9.0
69328,64656,5.0
69328,133897,7.0
69328,171830,8.0
69328,171831,7.0
69328,171832,5.0
69328,171833,5.0
69329,130586,6.0
69330,3505,9.0
69331,53104,8.0
69331,138498,8.0
69332,325,7.0
69332,8153,5.0
69332,34783,5.0
69332,35117,5.0
69332,36743,6.0
69332,39585,6.0
69332,171834,3.0
69332,171835,3.0
69332,171836,3.0
69333,736,8.0
69333,793,7.0
69333,4864,8.0
69333,5591,5.0
69333,10243,8.0
69333,18131,6.0
69333,25754,8.0
69333,27476,8.0
69333,27565,7.0
69333,29122,9.0
69333,38335,8.0
69333,56047,5.0
69333,58461,5.0
69333,59672,6.0
69333,63502,7.0
69333,86402,7.0
69333,87749,4.0
69333,92717,3.0
69333,103558,3.0
69333,109450,9.0
69333,137639,5.0
69333,140634,5.0
69333,146104,6.0
69333,169949,5.0
69333,171840,7.0
69333,171841,7.0
69333,171842,3.0
69333,171843,5.0
69333,171844,10.0
69333,171845,6.0
69333,171846,8.0
69333,171847,7.0
69334,4981,6.0
69335,155,6.0
69335,15805,8.0
69335,27844,5.0
69335,53358,6.0
69335,53360,8.0
69335,92560,6.0
69336,47166,8.0
69336,60635,10.0
69337,55146,9.0
69338,171848,10.0
69339,171849,9.0
69340,26546,8.0
69341,14140,5.0
69342,117178,5.0
69343,64101,6.0
69344,16299,7.0
69344,30173,7.0
69344,86441,8.0
69345,148206,5.0
69346,4,10.0
69346,261,9.0
69346,6205,10.0
69346,6377,10.0
69346,25945,9.0
69346,27228,9.0
69346,33535,10.0
69346,39050,10.0
69346,43983,8.0
69346,71761,10.0
69346,171850,9.0
69347,67292,5.0
69348,171851,4.0
69349,46152,10.0
69350,8884,8.0
69350,11897,9.0
69350,18814,10.0
69350,28180,10.0
69350,29040,9.0
69350,30365,9.0
69350,32913,9.0
69350,35640,9.0
69350,35641,9.0
69350,37543,9.0
69350,49945,7.0
69350,59149,8.0
69350,61172,5.0
69350,71377,7.0
69350,71378,7.0
69350,79235,6.0
69350,171852,7.0
69350,171853,9.0
69350,171854,6.0
69351,27342,3.0
69352,39327,8.0
69353,27772,8.0
69354,29070,7.0
69355,8742,9.0
69355,9723,7.0
69355,13601,10.0
69355,21651,9.0
69355,35714,10.0
69355,36966,10.0
69355,39091,9.0
69355,49962,9.0
69356,171855,6.0
69356,171856,5.0
69356,171857,5.0
69356,171858,5.0
69357,109108,9.0
69358,4103,5.0
69358,27404,7.0
69359,171859,8.0
69360,35415,5.0
69361,171860,5.0
69362,21499,8.0
69362,37887,7.0
69363,659,9.0
69364,32358,8.0
69364,39194,7.0
69364,133795,5.0
69364,146954,8.0
69364,152979,9.0
69364,162862,9.0
69365,41825,7.0
69365,171861,9.0
69366,38901,5.0
69367,66825,10.0
69368,28870,5.0
69368,37101,6.0
69369,122749,7.0
69370,91491,8.0
69370,171863,8.0
69371,872,7.0
69371,62984,8.0
69371,90552,7.0
69371,123144,8.0
69372,3184,9.0
69372,3251,8.0
69372,3624,8.0
69372,8097,7.0
69372,8775,5.0
69372,15693,10.0
69372,15978,6.0
69372,16690,9.0
69372,25541,6.0
69372,27101,5.0
69372,27164,7.0
69372,27976,7.0
69372,28293,9.0
69372,36470,9.0
69372,41602,6.0
69372,41904,8.0
69372,41920,2.0
69372,47517,6.0
69372,49434,8.0
69372,50506,7.0
69372,52955,10.0
69372,55452,7.0
69372,56714,6.0
69372,57885,6.0
69372,59855,6.0
69372,61416,9.0
69372,61760,7.0
69372,63142,5.0
69372,64166,7.0
69372,70878,6.0
69372,75125,9.0
69372,79537,9.0
69372,79878,6.0
69372,80216,9.0
69372,87780,10.0
69372,89694,6.0
69372,90634,10.0
69372,90850,10.0
69372,93925,6.0
69372,95948,9.0
69372,97843,7.0
69372,108520,6.0
69372,120169,8.0
69372,123349,10.0
69372,123920,6.0
69372,127449,8.0
69372,132859,6.0
69372,145579,9.0
69372,149303,10.0
69372,150103,8.0
69372,151501,6.0
69372,158587,5.0
69372,163183,6.0
69372,163881,8.0
69372,168706,6.0
69372,171867,6.0
69372,171868,6.0
69372,171869,8.0
69372,171870,2.0
69372,171871,7.0
69372,171872,10.0
69372,171873,9.0
69372,171874,8.0
69372,171875,6.0
69372,171876,6.0
69372,171877,9.0
69372,171878,4.0
69372,171879,9.0
69372,171880,9.0
69372,171881,7.0
69372,171882,5.0
69372,171883,9.0
69372,171884,9.0
69372,171885,9.0
69372,171886,6.0
69372,171887,9.0
69372,171888,9.0
69372,171889,9.0
69372,171890,8.0
69372,171891,8.0
69372,171892,6.0
69372,171893,5.0
69372,171894,9.0
69372,171895,7.0
69372,171896,9.0
69372,171897,8.0
69372,171898,8.0
69372,171899,6.0
69372,171900,9.0
69372,171901,7.0
69372,171902,10.0
69372,171903,10.0
69372,171904,10.0
69372,171905,6.0
69372,171906,6.0
69372,171907,7.0
69372,171908,6.0
69372,171909,10.0
69372,171910,6.0
69372,171911,9.0
69372,171912,4.0
69372,171913,9.0
69372,171914,8.0
69372,171915,8.0
69372,171916,6.0
69372,171917,6.0
69372,171918,7.0
69372,171919,6.0
69372,171920,5.0
69372,171921,7.0
69372,171922,10.0
69372,171923,5.0
69372,171924,7.0
69372,171925,8.0
69372,171926,8.0
69372,171927,5.0
69372,171928,4.0
69372,171929,8.0
69372,171930,7.0
69372,171931,9.0
69372,171932,9.0
69372,171933,9.0
69372,171934,9.0
69372,171935,9.0
69372,171936,9.0
69372,171937,9.0
69372,171938,9.0
69372,171939,10.0
69372,171940,9.0
69372,171941,9.0
69372,171942,10.0
69372,171943,9.0
69372,171944,9.0
69372,171945,9.0
69372,171946,10.0
69372,171947,9.0
69372,171948,9.0
69372,171949,9.0
69372,171950,9.0
69372,171951,9.0
69372,171952,9.0
69372,171953,9.0
69372,171954,7.0
69372,171955,8.0
69372,171956,8.0
69372,171957,6.0
69372,171958,8.0
69372,171959,6.0
69372,171960,6.0
69372,171961,8.0
69372,171962,8.0
69372,171963,5.0
69372,171964,8.0
69372,171965,10.0
69372,171966,5.0
69372,171967,10.0
69372,171968,7.0
69372,171969,7.0
69372,171970,7.0
69372,171971,8.0
69372,171972,8.0
69372,171973,8.0
69372,171974,5.0
69372,171975,6.0
69372,171976,6.0
69372,171977,6.0
69372,171978,7.0
69372,171979,9.0
69372,171980,7.0
69372,171981,7.0
69372,171982,5.0
69372,171983,9.0
69372,171984,5.0
69372,171985,6.0
69372,171986,7.0
69372,171987,6.0
69372,171988,8.0
69372,171989,9.0
69372,171990,7.0
69372,171991,2.0
69372,171992,7.0
69372,171993,7.0
69372,171994,7.0
69372,171995,6.0
69372,171996,10.0
69372,171997,6.0
69372,171998,5.0
69372,171999,5.0
69372,172000,5.0
69372,172001,10.0
69372,172002,8.0
69372,172003,7.0
69372,172004,8.0
69372,172005,7.0
69372,172006,9.0
69372,172007,6.0
69372,172008,7.0
69372,172009,8.0
69372,172010,7.0
69372,172011,8.0
69372,172012,8.0
69372,172013,10.0
69372,172014,10.0
69372,172015,10.0
69372,172016,7.0
69372,172017,8.0
69372,172018,8.0
69372,172019,10.0
69372,172020,8.0
69372,172021,10.0
69372,172022,10.0
69372,172023,10.0
69372,172024,10.0
69372,172025,8.0
69372,172026,10.0
69372,172027,8.0
69372,172028,7.0
69372,172029,7.0
69372,172030,7.0
69372,172031,7.0
69372,172032,9.0
69372,172033,8.0
69372,172034,9.0
69372,172035,9.0
69372,172036,9.0
69372,172037,5.0
69372,172038,9.0
69372,172039,9.0
69372,172040,9.0
69372,172041,9.0
69372,172042,9.0
69372,172043,6.0
69372,172044,6.0
69372,172045,7.0
69372,172046,9.0
69372,172047,9.0
69372,172048,9.0
69372,172049,9.0
69372,172050,9.0
69372,172051,9.0
69372,172052,9.0
69372,172053,9.0
69372,172054,8.0
69372,172055,9.0
69372,172056,8.0
69372,172057,9.0
69372,172058,9.0
69372,172059,6.0
69372,172060,10.0
69372,172061,10.0
69372,172062,10.0
69372,172063,6.0
69372,172064,8.0
69372,172065,10.0
69373,164522,5.0
69373,172066,9.0
69373,172067,7.0
69373,172068,7.0
69374,366,9.0
69374,1814,7.0
69374,2053,6.0
69374,3859,8.0
69374,4016,8.0
69374,5324,6.0
69374,16376,8.0
69374,24556,8.0
69374,26273,6.0
69374,26749,7.0
69374,27549,8.0
69374,28500,9.0
69374,29040,9.0
69374,29465,8.0
69374,29484,5.0
69374,31387,9.0
69374,32847,8.0
69374,33914,8.0
69374,33950,8.0
69374,33957,8.0
69374,35323,9.0
69374,36120,8.0
69374,36428,9.0
69374,37871,7.0
69374,41368,9.0
69374,45747,6.0
69374,51764,8.0
69374,62979,9.0
69374,70184,7.0
69374,85189,8.0
69374,86361,7.0
69374,105956,8.0
69374,110225,5.0
69374,153098,9.0
69374,167751,5.0
69374,169980,7.0
69374,172069,8.0
69374,172070,8.0
69374,172071,9.0
69374,172072,5.0
69374,172073,8.0
69374,172074,8.0
69374,172075,8.0
69374,172076,5.0
69374,172077,9.0
69374,172078,6.0
69374,172079,9.0
69374,172080,8.0
69374,172081,4.0
69374,172082,8.0
69374,172083,8.0
69374,172084,8.0
69374,172085,8.0
69374,172086,5.0
69374,172087,9.0
69374,172088,5.0
69374,172089,7.0
69374,172090,8.0
69374,172091,8.0
69374,172092,8.0
69374,172093,8.0
69374,172094,7.0
69374,172095,8.0
69375,28986,8.0
69376,28395,7.0
69377,27133,9.0
69377,27524,9.0
69377,29126,8.0
69377,30665,8.0
69377,31519,5.0
69377,60383,10.0
69377,63415,8.0
69377,93174,8.0
69378,92542,5.0
69379,6927,8.0
69380,670,8.0
69380,3597,10.0
69380,26012,10.0
69380,32931,9.0
69380,41930,9.0
69380,48005,4.0
69380,50164,10.0
69380,67902,10.0
69380,68239,2.0
69380,126561,2.0
69380,152022,2.0
69380,152023,7.0
69380,156312,10.0
69380,172096,8.0
69380,172097,3.0
69380,172098,5.0
69381,34807,8.0
69382,172099,6.0
69383,19041,7.0
69384,58,8.0
69384,295,7.0
69384,4517,8.0
69384,6881,5.0
69384,25871,8.0
69384,29465,7.0
69384,33922,8.0
69384,34166,7.0
69384,172103,6.0
69385,18861,8.0
69386,33002,8.0
69387,7156,8.0
69387,7207,8.0
69387,9968,6.0
69387,30790,8.0
69387,43304,6.0
69387,67632,7.0
69387,145310,6.0
69387,172104,5.0
69387,172105,6.0
69387,172106,6.0
69387,172107,5.0
69387,172108,6.0
69387,172109,6.0
69387,172110,6.0
69387,172111,5.0
69387,172112,4.0
69387,172113,6.0
69388,26871,8.0
69389,27088,9.0
69389,39091,8.0
69389,52972,8.0
69390,172114,8.0
69391,172115,6.0
69392,295,1.0
69393,113,4.0
69394,45650,7.0
69395,33721,8.0
69396,285,10.0
69396,692,9.0
69396,26904,9.0
69396,34311,9.0
69396,72790,8.0
69396,120984,10.0
69396,125555,6.0
69396,172121,7.0
69396,172122,8.0
69396,172123,8.0
69397,26458,7.0
69398,26559,9.0
69399,28180,9.0
69400,97502,9.0
69401,42056,5.0
69402,3394,8.0
69402,172124,6.0
69403,77662,9.0
69404,34843,8.0
69405,36747,6.0
69405,116910,6.0
69405,130713,10.0
69406,42774,5.0
69406,172125,5.0
69406,172126,10.0
69406,172127,8.0
69406,172128,6.0
69407,16718,5.0
69407,27734,10.0
69408,15360,8.0
69408,34890,8.0
69409,172129,5.0
69410,91697,3.0
69411,44090,7.0
69412,97616,7.0
69412,172130,8.0
69413,6762,7.0
69413,39128,8.0
69414,325,7.0
69414,851,7.0
69414,1842,6.0
69414,18572,6.0
69414,26234,7.0
69414,26459,8.0
69414,26614,10.0
69414,26797,6.0
69414,30667,8.0
69414,35595,7.0
69414,172131,5.0
69415,172132,10.0
69416,134749,9.0
69417,920,10.0
69417,1842,7.0
69417,26200,8.0
69417,26714,8.0
69417,32147,10.0
69417,39684,9.0
69417,60896,5.0
69417,69680,10.0
69417,108970,6.0
69417,172133,10.0
69417,172134,7.0
69417,172135,8.0
69417,172136,7.0
69417,172137,6.0
69418,35750,8.0
69419,125395,5.0
69420,27341,7.0
69420,31439,8.0
69420,39180,7.0
69421,172140,8.0
69422,68694,6.0
69422,172141,9.0
69422,172142,6.0
69423,61,5.0
69423,26673,9.0
69423,29573,8.0
69424,4373,9.0
69424,28187,7.0
69424,32913,9.0
69424,33879,6.0
69424,57448,8.0
69424,77280,9.0
69424,79972,9.0
69424,115161,10.0
69425,39778,8.0
69426,15325,7.0
69427,7584,10.0
69427,17789,8.0
69427,26002,7.0
69427,30252,10.0
69427,49501,5.0
69427,106969,7.0
69427,167850,5.0
69427,172143,9.0
69428,31792,10.0
69429,295,1.0
69429,4779,6.0
69430,66273,8.0
69430,117452,7.0
69431,35482,7.0
69431,36466,10.0
69432,5591,5.0
69432,39318,7.0
69432,40667,5.0
69432,56363,8.0
69432,58032,5.0
69432,172150,6.0
69433,3813,6.0
69433,122506,5.0
69434,33883,5.0
69434,36268,10.0
69435,3634,8.0
69435,63234,8.0
69436,172151,9.0
69437,27012,8.0
69437,60104,6.0
69438,172152,8.0
69439,34108,7.0
69440,172153,8.0
69441,380,10.0
69442,36355,9.0
69443,26163,8.0
69444,34413,10.0
69445,1125,10.0
69445,26614,7.0
69445,26652,8.0
69445,27015,8.0
69445,28461,10.0
69445,29622,10.0
69445,38560,7.0
69446,172154,1.0
69446,172155,7.0
69447,60671,5.0
69447,172156,6.0
69448,54027,5.0
69449,172157,10.0
69450,3265,7.0
69450,15372,6.0
69450,59142,7.0
69450,68728,9.0
69450,87035,10.0
69450,98263,7.0
69450,155478,4.0
69450,167544,8.0
69450,172158,9.0
69450,172159,5.0
69450,172160,10.0
69450,172161,9.0
69450,172162,7.0
69450,172163,8.0
69451,34111,9.0
69452,56198,5.0
69453,26360,6.0
69453,33969,3.0
69453,35077,7.0
69453,172165,7.0
69453,172166,7.0
69453,172167,5.0
69454,31654,6.0
69455,1253,7.0
69455,2294,10.0
69455,11140,9.0
69455,30039,10.0
69455,31672,9.0
69455,58544,7.0
69455,94280,7.0
69455,119778,2.0
69455,161874,8.0
69455,172168,10.0
69455,172169,9.0
69455,172170,10.0
69455,172171,10.0
69455,172172,8.0
69456,28268,7.0
69456,36553,9.0
69457,1375,8.0
69457,1987,10.0
69457,2009,10.0
69457,2643,9.0
69457,3630,9.0
69457,3656,10.0
69457,17193,10.0
69457,18480,8.0
69457,22101,8.0
69457,26767,8.0
69457,27565,9.0
69457,27679,9.0
69457,28390,8.0
69457,29424,7.0
69457,30264,9.0
69457,31381,7.0
69457,32147,9.0
69457,35290,8.0
69457,36703,8.0
69457,38874,9.0
69457,40187,7.0
69457,41152,10.0
69457,43981,9.0
69457,49373,8.0
69457,55916,10.0
69457,58801,7.0
69457,62433,8.0
69457,70322,5.0
69457,73044,9.0
69457,87373,10.0
69457,87427,8.0
69457,92623,10.0
69457,125000,9.0
69457,125561,8.0
69457,125562,7.0
69457,160182,10.0
69457,172173,7.0
69457,172174,10.0
69457,172175,10.0
69457,172176,8.0
69457,172177,8.0
69457,172178,8.0
69457,172179,5.0
69457,172180,6.0
69457,172181,6.0
69457,172182,10.0
69457,172183,10.0
69457,172184,10.0
69457,172185,7.0
69457,172186,10.0
69457,172187,9.0
69457,172188,5.0
69457,172189,10.0
69457,172190,8.0
69457,172191,7.0
69457,172192,9.0
69457,172193,10.0
69457,172194,8.0
69457,172195,10.0
69458,81062,7.0
69459,26361,8.0
69460,91932,8.0
69460,172196,6.0
69461,80164,7.0
69462,67,5.0
69462,133,9.0
69462,158,9.0
69462,176,5.0
69462,2099,5.0
69462,4651,9.0
69462,8818,5.0
69462,26434,5.0
69462,26549,5.0
69462,28269,5.0
69462,28358,5.0
69462,31357,5.0
69462,35740,5.0
69462,37136,5.0
69462,39807,5.0
69462,62613,5.0
69462,73409,5.0
69462,76941,10.0
69462,78267,5.0
69462,95046,5.0
69462,101336,5.0
69462,110637,5.0
69462,115080,5.0
69462,116676,5.0
69462,132001,5.0
69462,132016,5.0
69462,170617,5.0
69462,171800,5.0
69462,172197,5.0
69462,172198,5.0
69462,172199,5.0
69462,172200,5.0
69462,172201,5.0
69462,172202,5.0
69462,172203,5.0
69462,172204,5.0
69462,172205,5.0
69462,172206,5.0
69462,172207,5.0
69462,172208,5.0
69462,172209,5.0
69462,172210,5.0
69462,172211,5.0
69462,172212,5.0
69462,172213,5.0
69462,172214,5.0
69462,172215,5.0
69462,172216,5.0
69462,172217,5.0
69462,172218,5.0
69462,172219,5.0
69463,26614,9.0
69464,33111,7.0
69465,712,10.0
69466,10576,5.0
69466,26834,7.0
69466,35308,6.0
69466,95883,6.0
69467,1807,5.0
69467,2252,8.0
69467,5563,4.0
69467,10039,6.0
69467,19312,4.0
69467,26207,8.0
